this line is ignored
this line is ignored
3.0770e-02      3.1870e-02      7.6507e-03      1.5332e-04      8.6002e+01      8.6002e+01      1.9257e+00      9.9328e-11      9.9328e-11      6.4164e-12      2.0597e+12      2.7140e+10      3.3476e+00      6.0000e-02      2.1551e-23      5.9274e+00      1.5936e-01      3.5564e+00      9.5617e-02
2.9670e-02      3.0770e-02      7.7311e-03      1.5875e-04      8.3517e+01      8.3517e+01      1.9137e+00      9.8153e-11      9.8153e-11      6.4911e-12      1.9556e+12      2.6352e+10      3.2738e+00      6.0000e-02      2.2032e-23      5.6109e+00      1.5443e-01      3.3665e+00      9.2659e-02
2.8580e-02      2.9670e-02      7.7710e-03      1.6321e-04      8.4062e+01      8.4062e+01      1.9298e+00      9.9645e-11      9.9645e-11      6.6449e-12      2.4472e+12      3.2648e+10      3.2932e+00      6.0000e-02      2.2171e-23      5.5802e+00      1.5515e-01      3.3481e+00      9.3088e-02
2.7480e-02      2.8580e-02      8.1040e-03      1.6264e-04      8.0746e+01      8.0746e+01      1.7239e+00      1.0265e-10      1.0265e-10      6.4220e-12      2.4439e+12      2.9816e+10      3.2667e+00      5.5184e-02      2.2248e-23      5.2894e+00      1.3875e-01      3.1736e+00      8.3251e-02
2.6380e-02      2.7480e-02      8.3499e-03      1.6528e-04      7.7944e+01      7.7944e+01      1.5918e+00      1.0415e-10      1.0415e-10      6.2973e-12      3.0378e+12      3.4721e+10      3.2109e+00      5.0000e-02      2.2273e-23      5.0402e+00      1.2694e-01      3.0241e+00      7.6163e-02
2.5280e-02      2.6380e-02      8.7212e-03      1.7014e-04      7.5446e+01      7.5446e+01      1.5348e+00      1.0839e-10      1.0839e-10      6.5047e-12      2.9798e+12      3.4180e+10      3.1939e+00      5.0000e-02      2.2255e-23      4.8040e+00      1.2016e-01      2.8824e+00      7.2098e-02
2.4180e-02      2.5280e-02      8.8960e-03      1.7619e-04      7.4927e+01      7.4927e+01      1.5281e+00      1.1126e-10      1.1126e-10      6.7229e-12      2.9310e+12      3.3408e+10      3.2198e+00      5.0000e-02      2.2602e-23      4.6750e+00      1.1766e-01      2.8050e+00      7.0595e-02
2.3080e-02      2.4180e-02      9.4049e-03      1.8095e-04      7.0768e+01      7.0768e+01      1.4434e+00      1.1530e-10      1.1530e-10      6.8992e-12      2.8326e+12      3.2939e+10      3.1599e+00      5.0000e-02      2.2574e-23      4.3451e+00      1.0824e-01      2.6071e+00      6.4944e-02
2.1980e-02      2.3080e-02      9.9588e-03      1.8709e-04      6.7209e+01      6.7209e+01      1.3694e+00      1.2046e-10      1.2046e-10      7.1474e-12      2.9860e+12      3.5193e+10      3.1157e+00      5.0000e-02      2.2734e-23      4.0175e+00      9.9262e-02      2.4105e+00      5.9557e-02
2.0880e-02      2.1980e-02      1.0384e-02      1.9106e-04      6.3995e+01      6.3995e+01      1.3114e+00      1.2298e-10      1.2298e-10      7.2775e-12      2.8181e+12      3.3923e+10      3.0544e+00      5.0000e-02      2.2881e-23      3.7528e+00      9.2422e-02      2.2517e+00      5.5453e-02
1.9780e-02      2.0880e-02      1.1052e-02      1.9075e-04      6.0410e+01      6.0410e+01      1.2242e+00      1.2880e-10      1.2880e-10      7.4199e-12      2.7255e+12      3.3340e+10      3.0002e+00      5.0000e-02      2.3311e-23      3.3995e+00      8.1562e-02      2.0397e+00      4.8937e-02
1.8680e-02      1.9780e-02      1.1708e-02      1.8832e-04      5.7285e+01      5.7285e+01      1.1089e+00      1.3444e-10      1.3444e-10      7.3470e-12      2.5218e+12      2.9803e+10      2.9636e+00      4.8511e-02      2.4073e-23      3.0698e+00      7.0450e-02      1.8419e+00      4.2270e-02
1.7580e-02      1.8680e-02      1.2625e-02      1.8536e-04      5.2868e+01      5.2868e+01      9.0115e-01      1.4070e-10      1.4070e-10      6.8399e-12      2.4192e+12      2.4757e+10      2.8733e+00      4.0302e-02      2.4206e-23      2.7449e+00      5.5735e-02      1.6469e+00      3.3441e-02
1.6490e-02      1.7580e-02      1.3765e-02      1.8172e-04      4.9049e+01      4.9049e+01      8.1935e-01      1.5078e-10      1.5078e-10      7.0155e-12      2.1357e+12      2.2237e+10      2.8203e+00      4.0000e-02      2.4652e-23      2.4263e+00      4.7012e-02      1.4558e+00      2.8207e-02
1.5390e-02      1.6490e-02      1.4499e-02      1.8249e-04      4.5819e+01      4.5819e+01      7.7482e-01      1.5359e-10      1.5359e-10      7.1283e-12      1.8720e+12      2.0156e+10      2.7253e+00      4.0000e-02      2.4324e-23      2.2559e+00      4.3618e-02      1.3536e+00      2.6171e-02
1.4290e-02      1.5390e-02      1.6067e-02      1.9477e-04      4.0701e+01      4.0701e+01      7.0912e-01      1.6188e-10      1.6188e-10      7.6252e-12      1.7635e+12      1.9961e+10      2.6028e+00      4.0000e-02      2.4884e-23      1.9005e+00      3.7200e-02      1.1403e+00      2.2320e-02
1.3190e-02      1.4290e-02      1.7031e-02      2.0072e-04      3.8093e+01      3.8093e+01      5.8925e-01      1.6697e-10      1.6697e-10      7.1287e-12      1.6744e+12      1.6362e+10      2.5215e+00      3.3576e-02      2.5165e-23      1.7174e+00      3.0541e-02      1.0305e+00      1.8324e-02
1.2090e-02      1.3190e-02      1.8638e-02      1.9552e-04      3.5190e+01      3.5190e+01      4.9264e-01      1.7926e-10      1.7926e-10      6.8986e-12      1.3475e+12      1.1984e+10      2.4705e+00      3.0000e-02      2.4876e-23      1.5555e+00      2.4962e-02      9.3332e-01      1.4977e-02
1.0990e-02      1.2090e-02      2.1743e-02      2.0110e-04      2.9345e+01      2.9345e+01      4.2549e-01      1.9325e-10      1.9325e-10      7.4464e-12      1.2059e+12      1.1605e+10      2.2814e+00      3.0000e-02      2.4474e-23      1.2516e+00      2.0121e-02      7.5095e-01      1.2073e-02
9.8900e-03      1.0990e-02      2.4167e-02      2.1980e-04      2.5452e+01      2.5452e+01      3.9068e-01      1.9990e-10      1.9990e-10      8.0503e-12      1.0914e+12      1.1286e+10      2.1177e+00      3.0000e-02      2.4034e-23      1.0644e+00      1.7919e-02      6.3865e-01      1.0752e-02
8.7900e-03      9.8900e-03      2.6261e-02      2.3360e-04      2.2835e+01      2.2835e+01      2.6378e-01      2.0599e-10      2.0599e-10      6.5847e-12      8.1026e+11      5.8904e+09      2.0160e+00      2.0000e-02      2.3789e-23      9.4211e-01      1.2553e-02      5.6527e-01      7.5318e-03
7.6900e-03      8.7900e-03      2.9899e-02      2.5164e-04      1.9842e+01      1.9842e+01      2.3558e-01      2.2220e-10      2.2220e-10      7.1610e-12      6.3945e+11      4.9066e+09      1.8984e+00      2.0000e-02      2.2759e-23      8.1446e-01      1.0982e-02      4.8867e-01      6.5894e-03
6.5900e-03      7.6900e-03      3.6714e-02      2.7008e-04      1.5775e+01      1.5775e+01      1.9689e-01      2.4874e-10      2.4874e-10      8.1383e-12      5.3472e+11      4.5005e+09      1.7257e+00      2.0000e-02      2.1463e-23      6.3933e-01      8.7761e-03      3.8360e-01      5.2656e-03
5.5000e-03      6.5900e-03      4.2503e-02      3.2563e-04      1.2904e+01      1.2904e+01      1.3536e-01      2.5971e-10      2.5971e-10      7.4445e-12      4.4473e+11      2.9883e+09      1.5555e+00      1.3251e-02      1.9486e-23      5.4829e-01      6.2817e-03      3.2897e-01      3.7690e-03
4.4000e-03      5.5000e-03      4.8855e-02      4.0372e-04      1.1299e+01      1.1299e+01      9.7330e-02      2.8682e-10      2.8682e-10      7.2898e-12      3.0655e+11      1.4888e+09      1.5100e+00      1.0000e-02      1.8597e-23      4.8518e-01      5.1380e-03      2.9111e-01      3.0828e-03
3.3000e-03      4.4000e-03      6.1574e-02      4.7764e-04      9.0589e+00      9.0589e+00      7.9420e-02      3.3817e-10      3.3817e-10      8.5234e-12      2.0735e+11      1.0764e+09      1.4037e+00      1.0000e-02      1.6544e-23      4.0225e-01      4.2366e-03      2.4135e-01      2.5420e-03
2.2000e-03      3.3000e-03      9.5089e-02      5.6362e-04      5.9305e+00      5.9305e+00      5.3420e-02      4.5677e-10      4.5677e-10      1.0998e-11      1.2714e+11      7.5465e+08      1.2389e+00      1.0000e-02      1.4363e-23      2.6482e-01      2.6519e-03      1.5889e-01      1.5911e-03
1.1000e-03      2.2000e-03      1.2790e-01      1.0329e-03      3.6960e+00      3.7817e+00      4.4130e-02      4.6658e-10      4.7740e-10      1.4974e-11      3.5828e+10      2.8003e+08      1.0485e+00      1.0000e-02      1.2372e-23      1.9343e-01      2.4173e-03      1.1606e-01      1.4504e-03
0.0000e+00      1.1000e-03      1.7710e-01      2.9538e-03      2.0326e+00      3.0441e+00      3.8940e-02      4.4137e-10      6.6103e-10      2.4192e-11      1.2239e+10      1.4002e+08      9.6000e-01      1.0000e-02      1.0381e-23      1.5244e-01      2.9977e-03      9.1464e-02      1.7986e-03
